config,baseline,steps,normalization,intervention,learning_rate,normalized_learning_rate,target_and_hold_fraction,bounded_fraction,unresolved_fraction,divergent_fraction,median_final_ratio,median_tail_maximum_ratio
classical_cubic:steps=5:current_plus_eps:raw_grid_repair_1.02x,classical_cubic,5,current_plus_eps,raw_grid_repair_1.02x,4.8377136328235845e-05,0.00036773267562335664,0.0,1.0,1.0,0.0,0.9527755864199919,0.9558126581848666
classical_cubic:steps=5:current_plus_eps:raw_grid_repair_1.02x,classical_cubic,5,current_plus_eps,raw_grid_repair_1.02x,5.763831622449911e-05,0.00043813036182733297,0.0,1.0,1.0,0.0,0.9439153184485145,0.9475110222059598
classical_cubic:steps=5:current_plus_eps:raw_grid_repair_1.02x,classical_cubic,5,current_plus_eps,raw_grid_repair_1.02x,6.867242977456549e-05,0.0005220047786875467,0.0,1.0,1.0,0.0,0.9334344553693821,0.9376861833692287
classical_cubic:steps=5:current_plus_eps:raw_grid_repair_1.02x,classical_cubic,5,current_plus_eps,raw_grid_repair_1.02x,8.18188823000027e-05,0.0006219358727757436,0.0,1.0,1.0,0.0,0.9210544495268875,0.9260742348680597
classical_cubic:steps=5:current_plus_eps:raw_grid_repair_1.02x,classical_cubic,5,current_plus_eps,raw_grid_repair_1.02x,9.748205390136209e-05,0.0007409974882181164,0.0,1.0,1.0,0.0,0.9064567139530044,0.9123723558300636
classical_cubic:steps=5:current_plus_eps:raw_grid_repair_1.02x,classical_cubic,5,current_plus_eps,raw_grid_repair_1.02x,0.00011614373804306723,0.0008828519170231926,0.0,1.0,1.0,0.0,0.8892805230830405,0.8962362250257495
classical_cubic:steps=5:current_plus_eps:raw_grid_repair_1.02x,classical_cubic,5,current_plus_eps,raw_grid_repair_1.02x,0.0001383779613452332,0.0010518625498526625,0.0,1.0,1.0,0.0,0.8691228416076355,0.8772789756338801
classical_cubic:steps=5:current_plus_eps:raw_grid_repair_1.02x,classical_cubic,5,current_plus_eps,raw_grid_repair_1.02x,0.00016486864043382534,0.0012532280923319092,0.0,1.0,1.0,0.0,0.8455414251729524,0.8550728378219843
classical_cubic:steps=5:current_plus_eps:raw_grid_repair_1.02x,classical_cubic,5,current_plus_eps,raw_grid_repair_1.02x,0.0001964306189674497,0.0014931424753451604,0.0,1.0,1.0,0.0,0.8180632015423956,0.829155191595156
classical_cubic:steps=5:current_plus_eps:raw_grid_repair_1.02x,classical_cubic,5,current_plus_eps,raw_grid_repair_1.02x,0.0002340347319320716,0.0017789853780978053,0.0,1.0,1.0,0.0,0.7862009046762937,0.7990415878448964
classical_cubic:steps=5:current_plus_eps:raw_grid_repair_1.02x,classical_cubic,5,current_plus_eps,raw_grid_repair_1.02x,0.0002788376681722561,0.0021195492243660185,0.0,1.0,1.0,0.0,0.7494823297093108,0.7642495053185772
classical_cubic:steps=5:current_plus_eps:raw_grid_repair_1.02x,classical_cubic,5,current_plus_eps,raw_grid_repair_1.02x,0.0003322175497195357,0.0025253096342558027,0.0,1.0,1.0,0.0,0.7074986037777478,0.7243383649376561
classical_cubic:steps=5:current_plus_eps:raw_grid_repair_1.02x,classical_cubic,5,current_plus_eps,raw_grid_repair_1.02x,0.0003958163223251114,0.003008747650469249,0.0,1.0,1.0,0.0,0.659980851605652,0.6789738863208187
classical_cubic:steps=5:current_plus_eps:raw_grid_repair_1.02x,classical_cubic,5,current_plus_eps,raw_grid_repair_1.02x,0.0004715902611142629,0.003584733650640815,0.0,1.0,1.0,0.0,0.606919207472757,0.6280287197926196
classical_cubic:steps=5:current_plus_eps:raw_grid_repair_1.02x,classical_cubic,5,current_plus_eps,raw_grid_repair_1.02x,0.0005618701448980375,0.004270984754747535,0.0,1.0,1.0,0.0,0.5487459242631301,0.5717375113365069
classical_cubic:steps=5:current_plus_eps:raw_grid_repair_1.02x,classical_cubic,5,current_plus_eps,raw_grid_repair_1.02x,0.0006694329500821696,0.005088609797278802,0.0,1.0,1.0,0.0,0.4866210391356926,0.5109365820075079
classical_cubic:steps=5:current_plus_eps:raw_grid_repair_1.02x,classical_cubic,5,current_plus_eps,raw_grid_repair_1.02x,0.0007975872694518065,0.006062758627311571,0.0,1.0,1.0,0.0,0.4229059638617484,0.44744923713014356
classical_cubic:steps=5:current_plus_eps:raw_grid_repair_1.02x,classical_cubic,5,current_plus_eps,raw_grid_repair_1.02x,0.0009502750832828064,0.007223395708725235,0.0,1.0,1.0,0.0,0.36201185924262,0.384763825775964
classical_cubic:steps=5:current_plus_eps:raw_grid_repair_1.02x,classical_cubic,5,current_plus_eps,raw_grid_repair_1.02x,0.0011321930132219959,0.008606221816217572,0.0,1.0,1.0,0.0,0.3110601200432774,0.3290495418251742
classical_cubic:steps=5:current_plus_eps:raw_grid_repair_1.02x,classical_cubic,5,current_plus_eps,raw_grid_repair_1.02x,0.0013489367886616623,0.01025377217815614,0.0,1.0,1.0,0.0,0.2737896183056082,0.28689175944641987
classical_cubic:steps=5:current_plus_eps:raw_grid_repair_1.02x,classical_cubic,5,current_plus_eps,raw_grid_repair_1.02x,0.0016071733693414447,0.012216724844740037,0.09375,1.0,0.90625,0.0,0.2364310844283925,0.25428134162873955
classical_cubic:steps=5:current_plus_eps:raw_grid_repair_1.02x,classical_cubic,5,current_plus_eps,raw_grid_repair_1.02x,0.0019148460186062853,0.014555459526401015,0.25,1.0,0.75,0.0,0.17667032266417226,0.1997052393240406
classical_cubic:steps=5:current_plus_eps:raw_grid_repair_1.02x,classical_cubic,5,current_plus_eps,raw_grid_repair_1.02x,0.0022814186352993035,0.01734191485174653,0.25,1.0,0.75,0.0,0.1267790312369176,0.1407080889349394
classical_cubic:steps=5:current_plus_eps:raw_grid_repair_1.02x,classical_cubic,5,current_plus_eps,raw_grid_repair_1.02x,0.0027181668598497987,0.02066180117362384,0.28125,1.0,0.71875,0.0,0.09204865675741417,0.10941727287474011
classical_cubic:steps=5:current_plus_eps:raw_grid_repair_1.02x,classical_cubic,5,current_plus_eps,raw_grid_repair_1.02x,0.0032385249088738217,0.024617236988415316,0.28125,1.0,0.71875,0.0,0.04591550163105766,0.06163910637559785
classical_cubic:steps=5:current_plus_eps:raw_grid_repair_1.02x,classical_cubic,5,current_plus_eps,raw_grid_repair_1.02x,0.003858498806793542,0.029329890063863988,0.34375,1.0,0.65625,0.0,0.019596716192395072,0.027359991947889323
classical_cubic:steps=5:current_plus_eps:raw_grid_repair_1.02x,classical_cubic,5,current_plus_eps,raw_grid_repair_1.02x,0.004597158725329799,0.03494471989537944,0.4375,1.0,0.5625,0.0,0.008304754862170832,0.011596119484654823
classical_cubic:steps=5:current_plus_eps:raw_grid_repair_1.02x,classical_cubic,5,current_plus_eps,raw_grid_repair_1.02x,0.005477225575051662,0.041634436607419494,0.5,1.0,0.5,0.0,0.003190707365176123,0.004708011192323193
classical_cubic:steps=5:current_plus_eps:raw_grid_repair_1.02x,classical_cubic,5,current_plus_eps,raw_grid_repair_1.02x,0.0065257698923257895,0.04960481345413314,0.5,1.0,0.5,0.0,0.0010015249316155095,0.0016085147577775405
classical_cubic:steps=5:current_plus_eps:raw_grid_repair_1.02x,classical_cubic,5,current_plus_eps,raw_grid_repair_1.02x,0.007775044519174121,0.05910101632985346,0.5,1.0,0.5,0.0,0.00024535971160922793,0.0004353569384308931
classical_cubic:steps=5:current_plus_eps:raw_grid_repair_1.02x,classical_cubic,5,current_plus_eps,raw_grid_repair_1.02x,0.00926347668896959,0.07041514498288211,0.5,1.0,0.5,0.0,4.510189140510191e-05,8.981707621951639e-05
classical_cubic:steps=5:current_plus_eps:raw_grid_repair_1.02x,classical_cubic,5,current_plus_eps,raw_grid_repair_1.02x,0.011036850034165217,0.08389521789755996,0.53125,1.0,0.46875,0.0,5.926070010671438e-06,1.3509957508945132e-05
classical_cubic:steps=5:current_plus_eps:raw_grid_repair_1.02x,classical_cubic,5,current_plus_eps,raw_grid_repair_1.02x,0.013149712874184644,0.09995587721633038,0.5625,1.0,0.4375,0.0,5.237422590847195e-07,1.4009727985365274e-06
classical_cubic:steps=5:current_plus_eps:raw_grid_repair_1.02x,classical_cubic,5,current_plus_eps,raw_grid_repair_1.02x,0.015667056101897645,0.11909114298130578,0.65625,1.0,0.34375,0.0,2.8888000782523183e-08,9.344342780953154e-08
classical_cubic:steps=5:current_plus_eps:raw_grid_repair_1.02x,classical_cubic,5,current_plus_eps,raw_grid_repair_1.02x,0.01866631227985865,0.1418896090111718,0.75,1.0,0.25,0.0,9.077141815614632e-10,3.6825807899220303e-09
classical_cubic:steps=5:current_plus_eps:raw_grid_repair_1.02x,classical_cubic,5,current_plus_eps,raw_grid_repair_1.02x,0.022239737437781862,0.16905254783307866,0.75,1.0,0.25,0.0,1.4550551543423266e-11,7.73624183582124e-11
classical_cubic:steps=5:current_plus_eps:raw_grid_repair_1.02x,classical_cubic,5,current_plus_eps,raw_grid_repair_1.02x,0.026497248834477422,0.2014154815706426,0.84375,1.0,0.15625,0.0,1.0415279336420509e-13,7.650027691488227e-13
classical_cubic:steps=5:current_plus_eps:raw_grid_repair_1.02x,classical_cubic,5,current_plus_eps,raw_grid_repair_1.02x,0.031569805972774166,0.23997388230073063,0.84375,1.0,0.15625,0.0,2.834826621331112e-16,3.0642941898595346e-15
classical_cubic:steps=5:current_plus_eps:raw_grid_repair_1.02x,classical_cubic,5,current_plus_eps,raw_grid_repair_1.02x,0.037613438866218936,0.2859137924126614,0.84375,1.0,0.15625,0.0,2.415829659960942e-19,4.1464352218791624e-18
classical_cubic:steps=5:current_plus_eps:raw_grid_repair_1.02x,classical_cubic,5,current_plus_eps,raw_grid_repair_1.02x,0.04481404746557166,0.34064830684093794,0.96875,1.0,0.03125,0.0,5.093380810876496e-23,1.5209124709213062e-21
classical_cubic:steps=5:current_plus_eps:raw_grid_repair_1.02x,classical_cubic,5,current_plus_eps,raw_grid_repair_1.02x,0.05339311987371051,0.405861039351731,0.96875,1.0,0.03125,0.0,1.995001992527038e-27,1.157057380524101e-25
classical_cubic:steps=5:current_plus_eps:raw_grid_repair_1.02x,classical_cubic,5,current_plus_eps,raw_grid_repair_1.02x,0.06361454523915885,0.48355790989028186,1.0,1.0,0.0,0.0,1.0232068692707527e-32,1.3165936305146724e-30
classical_cubic:steps=5:current_plus_eps:raw_grid_repair_1.02x,classical_cubic,5,current_plus_eps,raw_grid_repair_1.02x,0.07579273089036216,0.5761288459492057,1.0,1.0,0.0,0.0,4.4736006097754517e-39,1.5003131650709395e-36
classical_cubic:steps=5:current_plus_eps:raw_grid_repair_1.02x,classical_cubic,5,current_plus_eps,raw_grid_repair_1.02x,0.09030227339081447,0.6864212958693539,1.0,1.0,0.0,0.0,9.81644447946225e-47,1.043586617850398e-43
classical_cubic:steps=5:current_plus_eps:raw_grid_repair_1.02x,classical_cubic,5,current_plus_eps,raw_grid_repair_1.02x,0.10758948099317438,0.8178278153156459,1.0,1.0,0.0,0.0,5.5962878982888925e-56,2.3946810135217404e-52
classical_cubic:steps=5:current_plus_eps:raw_grid_repair_1.02x,classical_cubic,5,current_plus_eps,raw_grid_repair_1.02x,0.12818610191887025,0.974390421056025,1.0,1.0,0.0,0.0,3.631281696277684e-67,8.3822130879211e-63
classical_cubic:steps=5:current_plus_eps:raw_grid_repair_1.02x,classical_cubic,5,current_plus_eps,raw_grid_repair_1.02x,0.152725680740085,1.1609249219278468,1.0,1.0,0.0,0.0,9.429967252988603e-81,1.685161598951795e-75
classical_cubic:steps=5:current_plus_eps:raw_grid_repair_1.02x,classical_cubic,5,current_plus_eps,raw_grid_repair_1.02x,0.1819630459804838,1.383169051367024,1.0,1.0,0.0,0.0,2.5654604370904156e-97,5.560363645703308e-91
classical_cubic:steps=5:current_plus_eps:raw_grid_repair_1.02x,classical_cubic,5,current_plus_eps,raw_grid_repair_1.02x,0.2167975283661992,1.6479589580026768,1.0,1.0,0.0,0.0,1.2767660976314997e-117,5.894332119588534e-110
classical_cubic:steps=5:current_plus_eps:raw_grid_repair_1.02x,classical_cubic,5,current_plus_eps,raw_grid_repair_1.02x,0.2583006239120332,1.9634394831038182,1.0,1.0,0.0,0.0,2.628845342483351e-32,1.0115093077896736e-30
classical_cubic:steps=5:current_plus_eps:raw_grid_repair_1.02x,classical_cubic,5,current_plus_eps,raw_grid_repair_1.02x,0.30774895274935143,2.339314692935895,0.0,1.0,1.0,0.0,0.0033207016325621673,0.0033207016325621673
classical_cubic:steps=5:current_plus_eps:raw_grid_repair_1.02x,classical_cubic,5,current_plus_eps,raw_grid_repair_1.02x,0.3666635274972342,2.7871463723113905,0.0,1.0,1.0,0.0,0.009894530187933095,0.009894530187933095
classical_cubic:steps=5:current_plus_eps:raw_grid_repair_1.02x,classical_cubic,5,current_plus_eps,raw_grid_repair_1.02x,0.43685653905770555,3.3207096608876046,0.0,1.0,1.0,0.0,0.018978780740176157,0.01897878074017616
classical_cubic:steps=5:current_plus_eps:raw_grid_repair_1.02x,classical_cubic,5,current_plus_eps,raw_grid_repair_1.02x,0.5204870989490936,3.956416771454829,0.0,1.0,1.0,0.0,0.031167623324225138,0.031167623324225145
classical_cubic:steps=5:current_plus_eps:raw_grid_repair_1.02x,classical_cubic,5,current_plus_eps,raw_grid_repair_1.02x,0.620127652791432,4.7138218236354446,0.0,1.0,1.0,0.0,0.047560406504491365,0.047560406504491406
classical_cubic:steps=5:current_plus_eps:raw_grid_repair_1.02x,classical_cubic,5,current_plus_eps,raw_grid_repair_1.02x,0.7388431077985715,5.616222321495,0.0,1.0,1.0,0.0,0.06988007799431889,0.06988007799431889
classical_cubic:steps=5:current_plus_eps:raw_grid_repair_1.02x,classical_cubic,5,current_plus_eps,raw_grid_repair_1.02x,0.8802851082098913,6.691375776297918,0.0,1.0,1.0,0.0,0.1007232557122722,0.10072325571227245
classical_cubic:steps=5:current_plus_eps:raw_grid_repair_1.02x,classical_cubic,5,current_plus_eps,raw_grid_repair_1.02x,1.0488043585396196,7.972353517463299,0.0,1.0,1.0,0.0,0.14390424088052745,0.14390424358708864
classical_cubic:steps=5:current_plus_eps:raw_grid_repair_1.02x,classical_cubic,5,current_plus_eps,raw_grid_repair_1.02x,1.2495844496660804,9.498557954635434,0.0,1.0,1.0,0.0,0.20491016675231966,0.2049142549959706
classical_cubic:steps=5:current_plus_eps:raw_grid_repair_1.02x,classical_cubic,5,current_plus_eps,raw_grid_repair_1.02x,1.4888013042027184,11.316934581480494,0.0,1.0,1.0,0.0,0.2954186807880609,0.29543155634274004
classical_cubic:steps=5:current_plus_eps:raw_grid_repair_1.02x,classical_cubic,5,current_plus_eps,raw_grid_repair_1.02x,1.7738131456325552,13.483416002005614,0.0,1.0,1.0,0.0,0.43518002759452523,0.4351901205104851
classical_cubic:steps=5:current_plus_eps:raw_grid_repair_1.02x,classical_cubic,5,current_plus_eps,raw_grid_repair_1.02x,2.113386834587591,16.064642397124945,0.0,1.0,1.0,0.0,0.6337813336137968,0.6337859021986614
classical_cubic:steps=5:current_plus_eps:raw_grid_repair_1.02x,classical_cubic,5,current_plus_eps,raw_grid_repair_1.02x,2.517967534294828,19.140011352398897,0.0,1.0,1.0,0.0,0.9163431800857316,0.9163442696785533
classical_cubic:steps=5:current_plus_eps:raw_grid_repair_1.02x,classical_cubic,5,current_plus_eps,raw_grid_repair_1.02x,3.0,22.804120098902512,0.0,1.0,1.0,0.0,1.3188713973658723,1.3188715369413966
classical_cubic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,classical_cubic,5,current_plus_eps,gain_matched_grid_repair_1.02x,1e-05,7.593750000000001e-05,0.0,1.0,1.0,0.0,0.9901185538714647,0.9907620831400832
classical_cubic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,classical_cubic,5,current_plus_eps,gain_matched_grid_repair_1.02x,1.1914371250382978e-05,9.047475668259573e-05,0.0,1.0,1.0,0.0,0.9882345672431299,0.9890003200847702
classical_cubic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,classical_cubic,5,current_plus_eps,gain_matched_grid_repair_1.02x,1.4195224229195243e-05,0.00010779498399045138,0.0,1.0,1.0,0.0,0.9859931411213028,0.9869041080057538
classical_cubic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,classical_cubic,5,current_plus_eps,gain_matched_grid_repair_1.02x,1.691271714490637e-05,0.00012843094581913275,0.0,1.0,1.0,0.0,0.983327201329462,0.9844106029616304
classical_cubic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,classical_cubic,5,current_plus_eps,gain_matched_grid_repair_1.02x,2.0150439091713173e-05,0.0001530173968526969,0.0,1.0,1.0,0.0,0.9801574007171464,0.9814454261444621
classical_cubic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,classical_cubic,5,current_plus_eps,gain_matched_grid_repair_1.02x,2.400798121969007e-05,0.00018231060738702146,0.0,1.0,1.0,0.0,0.9763900076692086,0.977920663616729
classical_cubic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,classical_cubic,5,current_plus_eps,gain_matched_grid_repair_1.02x,2.8604000122360983e-05,0.00021721162592917872,0.0,1.0,1.0,0.0,0.971914490198837,0.9737325703177634
classical_cubic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,classical_cubic,5,current_plus_eps,gain_matched_grid_repair_1.02x,3.407986767038089e-05,0.00025879399512195484,0.0,1.0,1.0,0.0,0.9666007791826867,0.9687589582778922
classical_cubic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,classical_cubic,5,current_plus_eps,gain_matched_grid_repair_1.02x,4.0604019558884236e-05,0.0003083367735252772,0.0,1.0,1.0,0.0,0.9602962086763336,0.9628562604532687
classical_cubic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,classical_cubic,5,current_plus_eps,gain_matched_grid_repair_1.02x,4.8377136328235845e-05,0.00036736387899254097,0.0,1.0,1.0,0.0,0.9528221557185542,0.955856281678136
classical_cubic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,classical_cubic,5,current_plus_eps,gain_matched_grid_repair_1.02x,5.763831622449911e-05,0.0004376909638297901,0.0,1.0,1.0,0.0,0.943970441593427,0.9475626812538887
classical_cubic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,classical_cubic,5,current_plus_eps,gain_matched_grid_repair_1.02x,6.867242977456549e-05,0.0005214812636006067,0.0,1.0,1.0,0.0,0.9334996184073158,0.9377472839338206
classical_cubic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,classical_cubic,5,current_plus_eps,gain_matched_grid_repair_1.02x,8.18188823000027e-05,0.0006213121374656456,0.0,1.0,1.0,0.0,0.9211313594911434,0.9261463965855317
classical_cubic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,classical_cubic,5,current_plus_eps,gain_matched_grid_repair_1.02x,9.748205390136209e-05,0.0007402543468134684,0.0,1.0,1.0,0.0,0.9065473145634656,0.9124574296689958
classical_cubic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,classical_cubic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.00011614373804306723,0.0008819665107645418,0.0,1.0,1.0,0.0,0.889387002312166,0.8963363045911545
classical_cubic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,classical_cubic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.0001383779613452332,0.0010508076439653647,0.0,1.0,1.0,0.0,0.8692476248955969,0.8773963968283658
classical_cubic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,classical_cubic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.00016486864043382534,0.0012519712382943612,0.0,1.0,1.0,0.0,0.8456871449363872,0.8552101588600064
classical_cubic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,classical_cubic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.0001964306189674497,0.0014916450127840713,0.0,1.0,1.0,0.0,0.8182326290646627,0.8293151414185387
classical_cubic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,classical_cubic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.0002340347319320716,0.0017772012456091688,0.0,1.0,1.0,0.0,0.7863968238683815,0.7992269652663049
classical_cubic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,classical_cubic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.0002788376681722561,0.0021174235426830697,0.0,1.0,1.0,0.0,0.7497073226720767,0.764463002937004
classical_cubic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,classical_cubic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.0003322175497195357,0.002522777018182724,0.0,1.0,1.0,0.0,0.7077547041601642,0.7245822798374139
classical_cubic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,classical_cubic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.0003958163223251114,0.0030057301976563144,0.0,1.0,1.0,0.0,0.6602690009894796,0.6792496618380812
classical_cubic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,classical_cubic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.0004715902611142629,0.0035811385453364338,0.0,1.0,1.0,0.0,0.6072384171122428,0.6283362354052913
classical_cubic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,classical_cubic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.0005618701448980375,0.0042667014128194725,0.0,1.0,1.0,0.0,0.5490919837463188,0.5720739910387815
classical_cubic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,classical_cubic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.0006694329500821696,0.005083506464686476,0.0,1.0,1.0,0.0,0.48698446573305737,0.511294890438218
classical_cubic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,classical_cubic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.0007975872694518065,0.006056678327399655,0.0,1.0,1.0,0.0,0.42326844659264884,0.44781504356175644
classical_cubic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,classical_cubic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.0009502750832828064,0.007216151413678811,0.0,1.0,1.0,0.0,0.3623400813570029,0.3851104400089317
classical_cubic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,classical_cubic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.0011321930132219959,0.008597590694154531,0.0,1.0,1.0,0.0,0.31131056671726637,0.32933369376363064
classical_cubic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,classical_cubic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.0013489367886616623,0.010243488738899497,0.0,1.0,1.0,0.0,0.2739769407590185,0.287095680423675
classical_cubic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,classical_cubic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.0016071733693414447,0.012204472773436595,0.09375,1.0,0.90625,0.0,0.23677204332365864,0.2544609069057391
classical_cubic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,classical_cubic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.0019148460186062853,0.014540861953791479,0.25,1.0,0.75,0.0,0.1770109296396737,0.2000482658408657
classical_cubic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,classical_cubic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.0022814186352993035,0.017324522761804087,0.25,1.0,0.75,0.0,0.12694256583244803,0.1410363660767197
classical_cubic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,classical_cubic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.0027181668598497987,0.02064107959198441,0.28125,1.0,0.71875,0.0,0.09235744238948881,0.1095769836809605
classical_cubic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,classical_cubic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.0032385249088738217,0.024592548526760582,0.28125,1.0,0.71875,0.0,0.046126842397176605,0.061894386612018515
classical_cubic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,classical_cubic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.003858498806793542,0.02930047531408846,0.34375,1.0,0.65625,0.0,0.01969361501292595,0.027496106046481037
classical_cubic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,classical_cubic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.004597158725329799,0.034909674070473164,0.4375,1.0,0.5625,0.0,0.008346808335010114,0.011653012854336146
classical_cubic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,classical_cubic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.005477225575051662,0.04159268171054856,0.5,1.0,0.5,0.0,0.0032099028025788,0.0047343044609769605
classical_cubic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,classical_cubic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.0065257698923257895,0.049555065119848966,0.5,1.0,0.5,0.0,0.001008871107562842,0.0016194537133363614
classical_cubic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,classical_cubic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.007775044519174121,0.05904174431747848,0.5,1.0,0.5,0.0,0.0002475369229372738,0.00043895117510434376
classical_cubic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,classical_cubic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.00926347668896959,0.07034452610686281,0.5,1.0,0.5,0.0,4.558284338398518e-05,9.071013961486239e-05
classical_cubic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,classical_cubic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.011036850034165217,0.08381107994694212,0.53125,1.0,0.46875,0.0,6.0017580771001576e-06,1.3671021135704259e-05
classical_cubic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,classical_cubic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.013149712874184644,0.09985563213833965,0.5625,1.0,0.4375,0.0,5.31743587873245e-07,1.4209598355772997e-06
classical_cubic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,classical_cubic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.015667056101897645,0.11897170727378524,0.65625,1.0,0.34375,0.0,2.941579343728185e-08,9.503789789045302e-08
classical_cubic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,classical_cubic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.01866631227985865,0.14174730887517664,0.75,1.0,0.25,0.0,9.27555574893167e-10,3.757756137539631e-09
classical_cubic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,classical_cubic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.022239737437781862,0.16888300616815602,0.75,1.0,0.25,0.0,1.4931350265889377e-11,7.925298860872253e-11
classical_cubic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,classical_cubic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.026497248834477422,0.20121348333681294,0.84375,1.0,0.15625,0.0,1.0741935095348621e-13,7.874032807780508e-13
classical_cubic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,classical_cubic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.031569805972774166,0.23973321410575382,0.84375,1.0,0.15625,0.0,2.941498486179964e-16,3.171926443369598e-15
classical_cubic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,classical_cubic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.037613438866218936,0.28562705139035005,0.84375,1.0,0.15625,0.0,2.525048728806273e-19,4.3213758841188446e-18
classical_cubic:steps=5:current_plus_eps:gain_matched_grid_repair_1.02x,classical_cubic,5,current_plus_eps,gain_matched_grid_repair_1.02x,0.04481404746557166,0.3403066729416848,0.96875,1.0,0.03125,0.0,5.370507530040343e-23,1.598115370771284e-21
